m r d s f D_dxy_mean D_dxy_quantile0.05 D_dxy_quantile0.25 D_dxy_quantile0.50 D_dxy_quantile0.75 D_dxy_quantile0.95 HD_dxy_mean HD_dxy_quantile0.05 HD_dxy_quantile0.25 HD_dxy_quantile0.50 HD_dxy_quantile0.75 HD_dxy_quantile0.95
0.0017 2.5e-07 0.5 0 0.01 586.967083333333 541.07125 569.115 588.0975 603.1125 630.9375 591.97 533.465 562.91 588.44 620.1125 659.015
0.0017 2.5e-07 0.5 0 0.1 596.239134275618 542.3165 576.64 596.87 617.1 649.1295 594.408890675241 548 571.1925 595.865 615.235 645.375
0.0017 2.5e-07 0.5 0 0.5 591.392736351531 537.5325 569.565 590.05 613.7625 649.5275 593.55622311828 537.5695 572.1425 593.935 614.06625 647.74575
0.0017 2.5e-07 0.01 0.0067 0.001 596.64125 583.19425 586.61125 591.655 601.685 617.069 587.105 536.2615 559.35125 588.3 618 633.71925
0.0017 2.5e-07 0.01 0.0067 0.01 595.4340625 548.92475 577.98125 592.5875 615.75625 640.065 594.466907894737 528.8725 575.09 594.055 617.48125 650.115
0.0017 2.5e-07 0.01 0.0067 0.1 597.441640826873 551.588 576.38 595.135 618.0075 649.8845 595.905295169946 545.3915 574.155 596.535 616.1075 645.846
0.0017 2.5e-07 0.01 0.0067 0.5 597.126308262712 545.91875 575.40875 596.48 617.88 650.7055 598.57607106599 546.26 575.985 598.315 619.755 653.438
0.0017 2.5e-07 0.5 0.0067 0.001 577.559285714286 563.4715 565.8375 569.24 578.0875 609.8345 586.1625 530.643 555.42375 593.76 620.63375 629.20825
0.0017 2.5e-07 0.5 0.0067 0.01 593.448947368421 544.245 575.39375 591.405 613.94125 644.4825 592.543577586207 536.94 572.2325 595.1575 612.125 645.09875
0.0017 2.5e-07 0.5 0.0067 0.1 595.511856127886 542.3675 573.09 594.225 618.1 643.4445 598.421376080692 545.3625 575.25625 599.27 620.71 654.1915
0.0017 2.5e-07 0.5 0.0067 0.5 594.985531578947 540.20775 571.5225 594.73 618.4425 650.42375 597.670459652707 544.5835 575.0675 597.405 619.33 652.0955
0.0017 2.5e-07 0.01 0.01333 0.001 582.309 524.442 568.95 588.02 620.255 620.855 605.4205 540.93475 565.895 595.27 618.625 705.7785
0.0017 2.5e-07 0.01 0.01333 0.01 595.1156 550.0765 572.30625 595.1575 612.2075 643.326 600.456954887218 546.764 582.145 596.825 621.06 654.724
0.0017 2.5e-07 0.01 0.01333 0.1 597.391864919355 547.72 576.47625 595.8025 617.59 652.00875 605.664876695438 552.3825 581.4 604.6 629.9275 662.4375
0.0017 2.5e-07 0.01 0.01333 0.5 601.312502502503 547.439 576.9175 601.155 625.655 656.0175 606.89289 553.8025 582.49 607.0075 629.90375 668.546
0.0017 2.5e-07 0.5 0.01333 0.001 593.307857142857 556.55925 583.28875 596.96 607.39 625.2645 606.023611111111 545.203 583.26625 606.705 632.3025 673.8675
0.0017 2.5e-07 0.5 0.01333 0.01 599.423869047619 549.11725 575.51625 599.6875 621.31625 648.932 601.428128078818 551.9465 578.1975 596.565 619.265 666.859
0.0017 2.5e-07 0.5 0.01333 0.1 600.656055155875 544.33575 577.84125 598.675 622.52125 661.40975 607.714448087432 553.91 586.2 607.44 628.7275 664.3745
0.0017 2.5e-07 0.5 0.01333 0.5 601.315835 548.96775 579.21 599.1575 622.8425 658.89925 609.186085 558.15 586.92125 607.2525 629.8 665.85225
0.0017 2.5e-07 0.01 0.02667 0.001 589.581428571429 535.2005 565.5 592.27 623.105 626.375 608.1953125 571.15875 590.895 612.495 618.35125 644.67875
0.0017 2.5e-07 0.01 0.02667 0.01 602.742434210526 558.2325 580.74125 602.445 621.27125 661.31125 617.31686695279 558.456 600.13 619.67 641.395 669.911
0.0017 2.5e-07 0.01 0.02667 0.1 605.152407692308 552.42275 582.89 603.7875 625.5075 661.975 619.719118572928 566.873 596.845 619.955 641.805 672.659
0.0017 2.5e-07 0.01 0.02667 0.5 609.129045 556.266 587.2575 607.395 632.2875 662.7465 622.323585 565.06675 597.67625 620.6275 646.9975 681.00575
0.0017 2.5e-07 0.5 0.02667 0.001 615.995434782609 559.0485 584 625.59 642.5875 682.0745 616.765588235294 570.6745 591.7575 614.055 631.21 686.884
0.0017 2.5e-07 0.5 0.02667 0.01 612.665253968254 561.2575 591.0775 612.695 634.235 666.7855 622.055663129973 570.397 599.085 619.415 645.81 677.307
0.0017 2.5e-07 0.5 0.02667 0.1 615.975642857143 559.2255 592.13125 615.665 638.26625 671.65725 624.996376884422 567.2025 603.42 624.305 647.1425 682.274
0.0017 2.5e-07 0.5 0.02667 0.5 616.90276 562.5565 593.81 617.015 639.6075 673.978 625.07552 569.5765 601.82125 623.8525 646.78125 684.436
0.0017 2.5e-07 0.01 0.05333 0.001 602.965714285714 584.9525 593.725 596.305 610.125 631.162 636.755833333333 572.2795 618.025 632.1625 653.18375 705.28925
0.0017 2.5e-07 0.01 0.05333 0.01 614.936785714286 551.717 592.5075 608.95 641.59 677.9865 638.346547029703 573.33325 612.47625 637.835 663.045 699.1545
0.0017 2.5e-07 0.01 0.05333 0.1 612.815668316832 553.673 586.93875 614.445 638.5525 668.6715 644.37490990991 584.737 617.2525 644.1 670.36 709.5255
0.0017 2.5e-07 0.01 0.05333 0.5 617.844615 559.094 592.74625 618.05 642.66125 675.43325 648.176815 585.485 623.23625 649.45 671.3925 707.26825
0.0017 2.5e-07 0.5 0.05333 0.001 637.071547619048 577.612 609.33625 639.2875 663.86875 683.94425 642.170135135135 579.14375 623.72125 643.9525 669.005 691.316
0.0017 2.5e-07 0.5 0.05333 0.01 637.771470054446 583.8175 613.095 635.81 662.2925 695.4525 651.317260940032 589.264 624.92 650.86 675.77 719.937
0.0017 2.5e-07 0.5 0.05333 0.1 640.942665 585.88675 616.64625 638.9 664.865 700.22925 657.350475 596.926 631.45125 657.35 683.545 721.06125
0.0017 2.5e-07 0.5 0.05333 0.5 642.21289 583.03975 615.57 640.215 667.66875 707.38425 657.156965 598.1655 631.00875 654.895 680.20375 724.94575
0.0017 2.5e-07 0.01 0.0667 0.001 615.759 564.92475 602.5825 619.315 633.37875 658.349 655.9189 601.554 623.845 654.6925 678.19125 733.28575
0.0017 2.5e-07 0.01 0.0667 0.01 612.182874015748 555.98 591.295 612.45 634.935 658.9165 646.23625 575.0365 616.72375 646.4575 674.44 716.18025
0.0017 2.5e-07 0.01 0.0667 0.1 619.519066193853 558.0175 597.1125 620.76 641.04 680.855 653.224185 588.79775 625.38125 652.3425 681.06625 717.71625
0.0017 2.5e-07 0.01 0.0667 0.5 621.22815 562.2735 593.85375 620.3275 647.115 682.6605 657.425845 597.36475 630.80125 655.7675 683.32375 720.0565
0.0017 2.5e-07 0.5 0.0667 0.001 647.459716981132 585.89 623.47 656.36 670.295 697.219 659.627764705882 579.917 636.965 661.18 693.585 720.713
0.0017 2.5e-07 0.5 0.0667 0.01 650.259468599034 585.955 623.84 649.775 675.77 717.29 663.554773371105 598.3725 633.39125 663.6775 691.075 727.69
0.0017 2.5e-07 0.5 0.0667 0.1 652.36261 591.7615 626.1775 652.485 678.195 714.365 669.55603 610.2145 643.7125 669.655 693.595 730.20825
0.0017 2.5e-07 0.5 0.0667 0.5 652.145955 591.9075 625.6375 648.9675 677.7525 720.02175 670.493905 610.4085 643.4375 668.445 696.43375 737.44925
0.0017 2.5e-07 0.01 0.1334 0.001 600.7835 552.749 592.12875 603.8625 620.745 637.15075 686.162831325301 628.4405 652.6325 678.475 717.57 759.3125
0.0017 2.5e-07 0.01 0.1334 0.01 626.339338624339 562.483 600.54 626.575 653.045 694.361 688.202937411095 618.033 660.0775 685.93 715.5775 761.581
