m r d s f D_pi2_mean D_pi2_quantile0.05 D_pi2_quantile0.25 D_pi2_quantile0.50 D_pi2_quantile0.75 D_pi2_quantile0.95 HD_pi2_mean HD_pi2_quantile0.05 HD_pi2_quantile0.25 HD_pi2_quantile0.50 HD_pi2_quantile0.75 HD_pi2_quantile0.95
0.00034 2.5e-07 0.5 0 0.01 486.649968421053 419.024473684211 457.243421052632 485.405263157895 515.934210526316 559.707368421053 487.288452631579 420.838157894737 460.071052631579 488.707894736842 515.467105263158 553.128157894737
0.00034 2.5e-07 0.5 0 0.1 488.822589473684 415.397105263158 460.682894736842 489.302631578948 518.353947368421 559.823947368421 489.354178947368 419.450263157894 460.544736842106 486.83947368421 518.747368421052 562.748421052631
0.00034 2.5e-07 0.5 0 0.5 485.928847368421 419.196052631579 458.63552631579 485.826315789473 514.082894736842 550.296842105263 485.483731578947 418.49552631579 457.567105263158 485.326315789474 514.01052631579 553.223947368421
0.00034 2.5e-07 0.01 0.0067 0.001 485.9951 414.583157894737 459.256578947369 486.878947368421 514.697368421053 551.473157894737 488.245378947368 420.567894736842 458.677631578947 486.6 519.780263157895 552.627631578948
0.00034 2.5e-07 0.01 0.0067 0.01 486.666747368421 418.278947368421 456.902631578947 485.557894736842 515.801315789474 559.006842105264 487.611626315789 421.332894736842 459.868421052632 488.55 516.086842105263 552.598947368421
0.00034 2.5e-07 0.01 0.0067 0.1 487.9156 418.713684210526 460.231578947368 486.41052631579 515.702631578947 554.661842105263 487.302368421053 416.715263157895 460.528947368421 486.994736842105 516.957894736842 560.078947368421
0.00034 2.5e-07 0.01 0.0067 0.5 484.906215789474 412.908947368421 457.446052631579 486.578947368421 513.781578947368 554.217894736842 480.469152631579 409.482631578948 451.036842105263 479.357894736842 509.31447368421 554.98
0.00034 2.5e-07 0.5 0.0067 0.001 485.603415789474 414.583157894737 458.106578947368 486.328947368421 513.228947368421 550.745789473684 488.383778947368 419.690526315789 458.878947368421 486.373684210526 520.214473684211 552.295263157895
0.00034 2.5e-07 0.5 0.0067 0.01 485.661126315789 417.782368421053 456.536842105263 484.147368421053 515.305263157895 557.389210526316 486.356489473684 415.092368421052 459.557894736843 487.626315789473 514.752631578947 552.275
0.00034 2.5e-07 0.5 0.0067 0.1 483.326005263158 408.085526315789 454.631578947369 482.5 513.53947368421 552.639210526316 483.125568421053 407.394736842105 451.557894736842 483.044736842106 516.209210526315 558.022631578947
