m r d s f D_dxy_mean D_dxy_quantile0.05 D_dxy_quantile0.25 D_dxy_quantile0.50 D_dxy_quantile0.75 D_dxy_quantile0.95 HD_dxy_mean HD_dxy_quantile0.05 HD_dxy_quantile0.25 HD_dxy_quantile0.50 HD_dxy_quantile0.75 HD_dxy_quantile0.95
0.0017 2.5e-07 0.5 0.1334 0.1 693.736795 631.016 663.25875 693.4875 718.84125 764.34925 713.76001 648.03825 682.42375 712.3675 742.66875 782.123
0.0017 2.5e-07 0.5 0.1334 0.5 694.190105 632.69175 664.96625 692.2525 721.34375 761.83375 715.620935 646.667 684.5575 715.57 745.0175 789.702
0.0034 2.5e-07 0.01 0 0.001 573.14291 527.70625 551.6325 572.24 593.7825 623.44875 572.60006 524.9295 552.19 570.985 593.4025 624.77075
0.0034 2.5e-07 0.01 0 0.01 574.255335 526.02175 552.74125 574.1325 594.72 626.3355 574.300655 524.46175 553.02 573.08 595.48875 623.89925
0.0034 2.5e-07 0.01 0 0.1 575.2136 525.719 552.26 575.0475 596.095 629.74625 575.93124 525.14775 555.79875 574.3825 595.025 627.33
0.0034 2.5e-07 0.01 0 0.5 574.00038 523.19125 551.25375 573.9125 596.205 627.82275 574.384235 527.7835 554.01625 574.1125 594.81875 625.1065
0.0034 2.5e-07 0.5 0 0.001 573.14291 527.70625 551.6325 572.24 593.7825 623.44875 572.60006 524.9295 552.19 570.985 593.4025 624.77075
0.0034 2.5e-07 0.5 0 0.01 574.255335 526.02175 552.74125 574.1325 594.72 626.3355 574.300655 524.46175 553.02 573.08 595.48875 623.89925
0.0034 2.5e-07 0.5 0 0.1 575.2136 525.719 552.26 575.0475 596.095 629.74625 575.93124 525.14775 555.79875 574.3825 595.025 627.33
0.0034 2.5e-07 0.5 0 0.5 574.00038 523.19125 551.25375 573.9125 596.205 627.82275 574.384235 527.7835 554.01625 574.1125 594.81875 625.1065
0.0034 2.5e-07 0.01 0.0067 0.001 573.08734 526.77425 551.4625 572.0975 594.2425 623.09725 572.724335 525.639 551.965 571.2175 593.53875 624.80075
0.0034 2.5e-07 0.01 0.0067 0.01 574.07528 525.75225 552.985 573.4325 594.27625 626.3355 575.15494 525.65175 553.5975 574.31 597.01375 627.25625
0.0034 2.5e-07 0.01 0.0067 0.1 574.205435 526.324 553.0275 574.1375 596.12875 623.85225 577.65597 528.8355 557.46 575.565 598.47125 628.08875
0.0034 2.5e-07 0.01 0.0067 0.5 576.484615 527.634 555.10875 573.67 598.03125 630.68025 575.68715 523.96375 554.8775 575.855 597.2725 626.13375
0.0034 2.5e-07 0.5 0.0067 0.001 573.26062 526.77425 551.94125 572.3575 593.57875 623.463 572.68115 524.464 552.2775 571.2625 593.46 624.80075
0.0034 2.5e-07 0.5 0.0067 0.01 574.012195 525.6385 553.3825 574.295 594.49 625.796 575.16459 525.69475 553.20875 574.2325 596.7325 625.87075
0.0034 2.5e-07 0.5 0.0067 0.1 574.285845 526.8995 554.22125 573.1675 595.28875 623.44025 576.960015 526.8395 555.59875 575.55 599.5325 626.34875
0.0034 2.5e-07 0.5 0.0067 0.5 574.692385 522.61925 553.08875 573.675 596.75875 626.1435 576.47772 524.854 554.22 576.835 597.2525 629.00325
0.0034 2.5e-07 0.01 0.01333 0.001 573.15135 527.70625 551.4625 572.0975 594.05875 623.44875 572.796925 524.43 552.17375 571.61 593.805 624.771
0.0034 2.5e-07 0.01 0.01333 0.01 574.11605 525.24925 552.67875 573.7675 593.6625 626.79725 575.627945 525.36725 553.91125 575.1925 597.225 626.9295
0.0034 2.5e-07 0.01 0.01333 0.1 573.55627 521.43975 551.71375 573.035 596.27625 623.85 578.171045 527.08425 558.0725 577.88 598.8475 631.27325
0.0034 2.5e-07 0.01 0.01333 0.5 577.247495 526.80075 557.21125 577.69 597.685 630.34925 579.554145 527.509 558.83625 579.575 600.6575 631.5725
0.0034 2.5e-07 0.5 0.01333 0.001 573.21961 526.649 552.0725 572.25 593.43375 623.4795 572.834275 524.9645 552.285 571.175 593.41 625.059
0.0034 2.5e-07 0.5 0.01333 0.01 574.466695 525.35575 554.3075 573.7375 594.6275 625.533 575.93433 526.42525 554.34 575.0325 596.985 627.026
0.0034 2.5e-07 0.5 0.01333 0.1 574.92292 523.1915 554.05 574.5 596.72 626.12525 577.89141 524.6075 557.5775 576.965 599.1 632.138
0.0034 2.5e-07 0.5 0.01333 0.5 575.57242 524.881 552.7375 575.855 598.16625 629.319 578.36041 524.72975 555.25 578.675 602.3075 630.88225
0.0034 2.5e-07 0.01 0.02667 0.001 573.205025 527.70625 551.6525 572.24 594.05875 623.92 573.20746 524.863 552.16625 571.635 594.23 625.585
0.0034 2.5e-07 0.01 0.02667 0.01 574.72793 525.75225 553.8975 574.4175 595.0875 625.88625 576.30904 524.02 554.59625 575.52 597.91875 627.5205
0.0034 2.5e-07 0.01 0.02667 0.1 576.845335 523.36 554.95125 577.44 597.8375 631.17175 583.46204 531.67525 562.16875 582.515 604.81 636.2235
0.0034 2.5e-07 0.01 0.02667 0.5 580.72407 527.6275 558.21875 580.8575 602.78875 635.73125 585.601315 528.958 564.615 585.6275 606.415 637.30075
0.0034 2.5e-07 0.5 0.02667 0.001 573.5361 527.82075 551.9125 572.9275 594.20875 625.3 573.20633 526.01075 552.43375 571.4775 593.93 625.84925
0.0034 2.5e-07 0.5 0.02667 0.01 576.520655 524.928 555.02625 575.16 596.81 629.61225 579.083065 526.36825 555.94875 578.23 601.145 631.479
0.0034 2.5e-07 0.5 0.02667 0.1 581.118645 525.02525 558.12125 580.9325 606.06875 636.545 586.644055 534.376 565.2525 585.52 609.2475 640.375
0.0034 2.5e-07 0.5 0.02667 0.5 583.304725 530.10975 561.8775 584.3175 604.83125 632.81325 588.7665 536.33975 567.03625 589.2725 609.2125 641.092
0.0034 2.5e-07 0.01 0.05333 0.001 573.213795 526.649 551.40625 572.24 594.06 624.31075 573.783785 525.1415 552.17375 572.35 594.80625 626.7075
0.0034 2.5e-07 0.01 0.05333 0.01 574.61529 525.401 553.9 574.5225 593.92 626.004 581.10999 525.8125 557.32 580.53 602.075 638.6665
0.0034 2.5e-07 0.01 0.05333 0.1 580.398075 526.10825 556.76 581.345 601.99125 636.14575 599.5781 541.73 575.9575 599.2125 623.5 656.696
0.0034 2.5e-07 0.01 0.05333 0.5 586.12127 533.08175 564.165 585.1075 607.965 640.59475 598.75187 543.92125 574.63 597.505 622.255 657.2705
0.0034 2.5e-07 0.5 0.05333 0.001 574.48329 527.58675 552.79625 573.1825 595.5925 626.52925 574.372755 524.35675 552.885 572.895 594.91375 627.454
0.0034 2.5e-07 0.5 0.05333 0.01 585.598555 530.88575 560.2375 583.2725 609.80125 650.0875 592.600465 534.433 566.54125 590.4625 618.03625 656.108
0.0034 2.5e-07 0.5 0.05333 0.1 597.83508 545.06675 575.37 596.9075 620.1225 652.02175 607.5124 550.938 583.61875 607.775 630.44 663.22875
0.0034 2.5e-07 0.5 0.05333 0.5 599.743085 548.7755 576.815 597.805 619.54125 656.12 607.113345 551.373 583.99625 606.6675 628.38875 665.8835
0.0034 2.5e-07 0.01 0.0667 0.001 573.398035 526.77425 551.76625 572.3425 594.2425 624.31075 573.99605 525.16525 552.17375 572.54 595.33375 626.95375
0.0034 2.5e-07 0.01 0.0667 0.01 574.216235 524.27425 553.40875 574.2625 593.89125 626.31775 585.31707 532.76975 560.5 584.3875 608.5025 642.75625
0.0034 2.5e-07 0.01 0.0667 0.1 582.266505 531.76 559.0375 581.7 603.8425 639.49875 603.09576 544.662 580.22625 603.47 623.5375 662.08
0.0034 2.5e-07 0.01 0.0667 0.5 588.504905 536.299 566.31125 586.535 611.74625 644.44775 608.89128 550.1695 585.88125 608.1525 633.97 667.034
0.0034 2.5e-07 0.5 0.0667 0.001 575.299945 527.99325 552.2525 574.5275 596.3925 630.39275 575.409785 523.9985 553.4375 573.905 596.92875 629.709
0.0034 2.5e-07 0.5 0.0667 0.01 590.87958 533.85125 565.4775 587.8775 616.64375 653.98275 601.074405 541.0225 573.78375 599.9725 625.75375 665.8055
0.0034 2.5e-07 0.5 0.0667 0.1 604.74363 551.10375 582.80375 604.8325 625.925 660.925 618.269955 566.2235 594.61625 617.325 641.40625 675.15675
0.0034 2.5e-07 0.5 0.0667 0.5 605.65934 547.093 581.99125 606.78 627.94625 664.41575 618.607945 561.3055 595.70375 617.055 640.8575 675.2845
0.0034 2.5e-07 0.01 0.1334 0.001 573.385135 527.3975 551.66375 572.3425 593.98375 624.31075 576.43298 525.7115 552.9625 573.265 598.6675 634.1715
0.0034 2.5e-07 0.01 0.1334 0.01 575.381285 526.46375 554.73375 575.2325 594.60875 628.05725 610.89437 542.039 580.0375 610.5475 638.34125 681.319
0.0034 2.5e-07 0.01 0.1334 0.1 588.34607 531.2585 564.0375 585.5525 612.96 650.2405 634.29031 571.86 607.01375 632.4775 660.025 698.3055
0.0034 2.5e-07 0.01 0.1334 0.5 594.655895 538.54125 571.59 593.6225 618.35875 656.13525 638.430345 578.99525 611.75125 637.3875 663.15625 704.47775
0.0034 2.5e-07 0.5 0.1334 0.001 579.64047 526.74575 554.705 575.705 600.84375 646.467 582.2096 525.37925 555.29875 575.825 603.64 658.299
0.0034 2.5e-07 0.5 0.1334 0.01 624.55348 555.627 595.0075 625.545 653.43625 694.20575 642.609825 563.64925 616.34375 645.3175 671.35375 710.832
0.0034 2.5e-07 0.5 0.1334 0.1 639.24432 577.90425 613.6725 639.705 663.0075 700.29675 657.212245 594.7095 629.84875 655.9725 683.78125 722.10225
0.0034 2.5e-07 0.5 0.1334 0.5 639.7588 577.97125 615.5525 639.2825 664.93 700.67025 657.99058 597.524 630.45375 657.56 682.15625 723.0325
