chr h m sr s r f t window pi_pop1 pi_pop2 dxy fst fst0.025 fst0.05 fst0.10 fst0.25 fst0.5 fst0.75 fst0.90 fst0.95 fst0.975
A 0.5 3.65e-4 0.3 0.2437 1.05e-6 0.1 1549 50000 0.584 2.03274242424242 7.52222916666667 0.815072235250511 0.594965289256198 0.635566549154444 0.679946282237509 0.748027087068183 0.825604901288196 0.894102951351927 0.935357693154303 0.954545454545455 0.971660745864568
A 0.5 3.65e-4 0.3 0.2437 1.05e-6 0.1 1549 25000 0.357928571428571 1.20672727272727 5.25977083333333 0.844935378759954 0.649198457792208 0.680929438066769 0.71905870326923 0.780724132855811 0.857142857142857 0.917935512763099 0.96 0.978730151590122 1
A 0.5 3.65e-4 0.3 0.2437 1.05e-6 0.1 1549 10000 0.238214285714286 0.815560606060606 4.17054166666667 0.872238711123127 0.689464285714286 0.714882595083488 0.753499539282672 0.809928493461941 0.885596221959858 0.940549799465241 0.979591836734694 1 1
X 0.5 3.65e-4 0.3 0.2437 1.05e-6 0.1 1549 1e+05 1.08517857142857 3.92751515151515 12.3197291666667 0.785881702666644 0.581822328374052 0.614559723306757 0.653959037940911 0.726541199781886 0.792954017253083 0.859296233415252 0.902078597358282 0.919302623235716 0.934772889071062
X 0.5 3.65e-4 0.3 0.2437 1.05e-6 0.1 1549 50000 0.576142857142857 2.05257575757576 7.38064583333333 0.813311183741038 0.586823124064503 0.623358501963153 0.675708150254923 0.752437243724372 0.830358897046146 0.886474223735186 0.931885688568857 0.949429247223365 0.967284457478006
X 0.5 3.65e-4 0.3 0.2437 1.05e-6 0.1 1549 25000 0.349535714285714 1.21784848484848 5.21739583333333 0.846297202924416 0.641544133832269 0.676278138017884 0.714839785413948 0.790134541166381 0.862339739705775 0.915062575439934 0.956521739130435 0.976710988415774 1
X 0.5 3.65e-4 0.3 0.2437 1.05e-6 0.1 1549 10000 0.225107142857143 0.7945 4.10297916666667 0.876183633167457 0.688775682521813 0.71161642421879 0.757568894252989 0.823150334513971 0.890282131661442 0.941176470588235 0.979591836734694 1 1
A 0.01 3.65e-4 0.3 0.3046 1.05e-6 0.1 1549 1e+05 1.32760714285714 3.88186363636364 11.7936666666667 0.755868103246164 0.343460607501378 0.49441536957666 0.598977856014573 0.70021645021645 0.782431041540295 0.848874141731285 0.897370895098168 0.922320586450016 0.936841485127775
A 0.01 3.65e-4 0.3 0.3046 1.05e-6 0.1 1549 50000 0.701035714285714 2.03868181818182 7.03295833333333 0.77621751370522 0.308510127386674 0.447509900776415 0.603010224160503 0.720276142665426 0.809321323837453 0.879505797082758 0.926584705616964 0.951871657754011 0.961088757867899
A 0.01 3.65e-4 0.3 0.3046 1.05e-6 0.1 1549 25000 0.435535714285714 1.20577272727273 4.8499375 0.796956403962956 0.257268872679832 0.396556473829201 0.609894053315106 0.755190108264249 0.841456808234217 0.909223429631593 0.95395256916996 0.972972972972973 1
A 0.01 3.65e-4 0.3 0.3046 1.05e-6 0.1 1549 10000 0.289571428571429 0.810348484848485 3.78647916666667 0.814185442663668 0.142621015348288 0.335569985569986 0.592784470431529 0.778220618390897 0.865758197699394 0.931441305630202 0.979591836734694 1 1
